file,rows_total,rows_kept,rows_removed,missing_id_rows,invalid_json_rows
data/raw/political_forums/daily_chunks/Ask_Politics/2023-02-26.ndjson,5,5,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-02-27.ndjson,10,10,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-02-28.ndjson,10,10,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-01.ndjson,14,14,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-02.ndjson,7,7,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-03.ndjson,5,5,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-04.ndjson,16,16,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-05.ndjson,12,12,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-06.ndjson,4,4,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-07.ndjson,12,12,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-08.ndjson,29,29,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-09.ndjson,9,9,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-10.ndjson,14,14,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-11.ndjson,58,58,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-12.ndjson,19,19,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-13.ndjson,31,31,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-14.ndjson,12,12,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-15.ndjson,14,14,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-16.ndjson,10,10,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-17.ndjson,20,20,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-18.ndjson,4,4,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-19.ndjson,4,4,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-20.ndjson,7,7,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-21.ndjson,6,6,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-22.ndjson,27,27,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-23.ndjson,7,7,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-24.ndjson,1,1,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-25.ndjson,18,18,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-26.ndjson,8,8,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-27.ndjson,9,9,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-28.ndjson,3,3,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-29.ndjson,13,13,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-30.ndjson,11,11,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-03-31.ndjson,7,7,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-01.ndjson,5,5,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-02.ndjson,10,10,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-03.ndjson,8,8,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-04.ndjson,9,9,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-05.ndjson,4,4,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-06.ndjson,28,28,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-07.ndjson,9,9,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-08.ndjson,12,12,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-09.ndjson,11,11,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-10.ndjson,16,16,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-11.ndjson,8,8,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-12.ndjson,9,9,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-13.ndjson,8,8,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-14.ndjson,5,5,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-15.ndjson,15,15,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-16.ndjson,11,11,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-17.ndjson,12,12,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-18.ndjson,4,4,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-19.ndjson,8,8,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-20.ndjson,2,2,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-21.ndjson,8,8,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-22.ndjson,19,19,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-23.ndjson,51,51,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-24.ndjson,74,74,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-25.ndjson,29,29,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-26.ndjson,11,11,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-27.ndjson,11,11,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-28.ndjson,26,26,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-29.ndjson,28,28,0,0,0
data/raw/political_forums/daily_chunks/Ask_Politics/2023-04-30.ndjson,10,10,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-01.ndjson,90,90,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-02.ndjson,53,53,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-03.ndjson,38,38,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-04.ndjson,42,42,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-05.ndjson,50,50,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-06.ndjson,57,57,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-07.ndjson,29,29,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-08.ndjson,34,34,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-09.ndjson,55,55,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-10.ndjson,32,32,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-11.ndjson,68,68,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-12.ndjson,46,46,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-13.ndjson,41,41,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-14.ndjson,47,47,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-15.ndjson,121,121,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-16.ndjson,62,62,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-17.ndjson,69,69,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-18.ndjson,86,86,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-19.ndjson,60,60,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-20.ndjson,70,70,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-21.ndjson,52,52,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-22.ndjson,61,61,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-23.ndjson,74,74,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-24.ndjson,42,42,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-25.ndjson,47,47,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-26.ndjson,21,21,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-27.ndjson,54,54,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-28.ndjson,49,49,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-29.ndjson,42,42,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-11-30.ndjson,64,64,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-01.ndjson,44,44,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-02.ndjson,63,63,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-03.ndjson,42,42,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-04.ndjson,57,57,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-05.ndjson,50,50,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-06.ndjson,129,129,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-07.ndjson,62,62,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-08.ndjson,64,64,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-09.ndjson,75,75,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-10.ndjson,85,85,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-11.ndjson,91,91,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-12.ndjson,51,51,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-13.ndjson,85,85,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-14.ndjson,69,69,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-15.ndjson,114,114,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-16.ndjson,51,51,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-17.ndjson,47,47,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-18.ndjson,41,41,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-19.ndjson,48,48,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-20.ndjson,90,90,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-21.ndjson,59,59,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-22.ndjson,71,71,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-23.ndjson,43,43,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-24.ndjson,53,53,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-25.ndjson,27,27,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-26.ndjson,31,31,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-27.ndjson,37,37,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-28.ndjson,47,47,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-29.ndjson,24,24,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-30.ndjson,26,26,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2022-12-31.ndjson,23,23,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-01.ndjson,27,27,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-02.ndjson,41,41,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-03.ndjson,81,81,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-04.ndjson,70,70,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-05.ndjson,53,53,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-06.ndjson,51,51,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-07.ndjson,43,43,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-08.ndjson,35,35,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-09.ndjson,58,58,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-10.ndjson,52,52,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-11.ndjson,68,68,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-12.ndjson,70,70,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-13.ndjson,40,40,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-14.ndjson,41,41,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-15.ndjson,42,42,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-16.ndjson,55,55,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-17.ndjson,59,59,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-18.ndjson,51,51,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-19.ndjson,58,58,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-20.ndjson,54,54,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-21.ndjson,50,50,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-22.ndjson,57,57,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-23.ndjson,46,46,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-24.ndjson,47,47,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-25.ndjson,49,49,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-26.ndjson,90,90,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-27.ndjson,69,69,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-28.ndjson,48,48,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-29.ndjson,46,46,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-30.ndjson,45,45,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-01-31.ndjson,74,74,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-01.ndjson,53,53,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-02.ndjson,46,46,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-03.ndjson,56,56,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-04.ndjson,25,25,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-05.ndjson,64,64,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-06.ndjson,40,40,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-07.ndjson,55,55,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-08.ndjson,62,62,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-09.ndjson,44,44,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-10.ndjson,48,48,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-11.ndjson,38,38,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-12.ndjson,63,63,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-13.ndjson,40,40,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-14.ndjson,28,28,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-15.ndjson,37,37,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-16.ndjson,66,66,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-17.ndjson,45,45,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-18.ndjson,46,46,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-19.ndjson,32,32,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-20.ndjson,42,42,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-21.ndjson,35,35,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-22.ndjson,72,72,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-23.ndjson,28,28,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-24.ndjson,66,66,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-25.ndjson,53,53,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-26.ndjson,34,34,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-27.ndjson,39,39,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-02-28.ndjson,60,60,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-01.ndjson,45,45,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-02.ndjson,65,65,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-03.ndjson,59,59,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-04.ndjson,40,40,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-05.ndjson,50,50,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-06.ndjson,57,57,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-07.ndjson,51,51,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-08.ndjson,38,38,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-09.ndjson,48,48,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-10.ndjson,30,30,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-11.ndjson,44,44,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-12.ndjson,34,34,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-13.ndjson,23,23,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-14.ndjson,43,43,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-15.ndjson,24,24,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-16.ndjson,35,35,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-17.ndjson,32,32,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-18.ndjson,29,29,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-19.ndjson,18,18,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-20.ndjson,46,46,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-21.ndjson,56,56,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-22.ndjson,50,50,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-23.ndjson,45,45,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-24.ndjson,28,28,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-25.ndjson,34,34,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-26.ndjson,32,32,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-27.ndjson,78,78,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-28.ndjson,33,33,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-29.ndjson,60,60,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-30.ndjson,29,29,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-03-31.ndjson,44,44,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-01.ndjson,46,46,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-02.ndjson,51,51,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-03.ndjson,31,31,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-04.ndjson,35,35,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-05.ndjson,50,50,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-06.ndjson,47,47,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-07.ndjson,49,49,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-08.ndjson,59,59,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-09.ndjson,53,53,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-10.ndjson,54,54,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-11.ndjson,43,43,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-12.ndjson,47,47,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-13.ndjson,75,75,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-14.ndjson,45,45,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-15.ndjson,34,34,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-16.ndjson,31,31,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-17.ndjson,60,60,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-18.ndjson,30,30,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-19.ndjson,57,57,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-20.ndjson,45,45,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-21.ndjson,56,56,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-22.ndjson,15,15,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-23.ndjson,17,17,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-24.ndjson,62,62,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-25.ndjson,37,37,0,0,0
data/raw/political_forums/daily_chunks/CodingHelp/2023-04-26.ndjson,31,31,0,0,0
